label,text
Measles,"A fever that is now 101.7°F started three days ago, accompanied by a mild dry cough, a slightly runny nose, and pink, irritated eyes. I am sensitive to light. This morning, I noticed a faint red rash at my hairline and behind my ears. I feel tired, but I am still able to get around the house."
Measles,"A five-day fever of 104°F has been accompanied by a pronounced dry cough, a large amount of clear nasal discharge, and red, watery eyes, making me sensitive to light. Two days ago, tiny white dots with red borders showed up inside my mouth. A red, maculopapular rash began behind my ears, covered my face, and is now spreading down my neck and across my chest."
Measles,"A four-day prodrome has consisted of a barking cough, a nonstop clear runny nose, and red, weeping eyes, while my fever has risen to 104.0°F. Sensitivity to light is a significant problem, making me need to stay in a dark room. Yesterday, a splotchy red rash emerged at my hairline, which has now moved down to envelop my face and neck. I'm also dealing with a headache that won't go away."
Measles,"A harsh, dry cough, a constant clear runny nose, and intensely red, watery eyes have been plaguing me for four days, along with a fever of 103.8°F. My sensitivity to light is so severe that I have to stay in a pitch-black room. Yesterday, a blotchy red rash appeared at my hairline, and it has since spread to envelop my entire face and neck."
Measles,"A high fever of 103.5°F has persisted for four days now. I can't shake this hacking cough, my nose is runny with clear mucus, and my eyes are extremely red and sensitive to light. A red, bumpy rash broke out behind my ears and along my hairline yesterday, and it has now spread over my face and neck, and is starting to move down to my upper body."
Measles,"A high fever of 104.1°F has persisted for four days, along with a constant dry, hacking cough and a clear, runny nose. My eyes are incredibly red and watery, and they are so sensitive to light that I have to keep the room dark. Yesterday, I found tiny, salt-like white spots on the inside of my cheeks, and today a red, bumpy rash has emerged behind my ears, which is now moving down my face and neck."
Measles,"A high fever of 104.3°F, a persistent dry cough, and a runny nose have been my reality for the last five days. I have red, watery eyes, with a pronounced sensitivity to light. Two days ago, I noticed spots inside my mouth that resembled grains of salt on a red patch. The rash that I was expecting finally started today on my face and neck."
Measles,"A high fever of 104.5°F has been ongoing for five days. I'm also suffering from a severe dry cough, an extremely runny nose, and severe red, watery eyes which makes me incredibly sensitive to light. Two days ago, I found tiny white dots with red halos on the inside of my mouth. A widespread red rash began behind my ears, quickly covered my face and neck, and is now spreading across my entire chest and stomach."
Measles,"A high fever of 104°F, an irritating dry cough, a runny nose, and very red, watery eyes have been ongoing for four days. I am quite sensitive to light. Two days ago, I noticed what looked like 'grains of salt' on the inside of my cheeks. The rash emerged on my face today and has now progressed to my neck."
Measles,"A high temperature of 104.3°F started four days ago, together with a dry hacking cough, a runny nose, and red, watery eyes. I am quite sensitive to light. It was yesterday that I saw tiny white dots inside my mouth. Today, a red, bumpy rash has surfaced behind my ears and is now spreading over my face."
Measles,"A low-grade fever of 101.5°F began four days ago, accompanied by a mild, dry cough and a slightly runny nose. I have had mild red, watery eyes, but all the symptoms are manageable. A very faint rash showed up on my hairline yesterday. It has spread a bit to my face today but isn't very noticeable. I'm feeling tired but otherwise okay."
Measles,"A low-grade fever of 101.8°F has been present for the last three days, along with a mild, dry cough and a slightly runny nose. I have red, watery eyes, and they are now sensitive to light. A very faint red rash started this morning at my hairline and behind my ears. While I feel tired, I am still able to move around my house."
Measles,"A mild fever of 101.8°F, a slight dry cough, a minimally runny nose, and mildly red, watery eyes have been present for three days. Today, a faint rash with flat, discolored spots and small, raised bumps (maculopapular) began on my hairline and is now starting to spread to my forehead. I feel tired but am still able to function. I am sensitive to light."
Measles,"A mild fever of 101.9°F has been present for the last 72 hours. With it, I have a persistent dry cough, a runny nose, and I have red, watery eyes that are sensitive to light. I haven't noticed any spots inside my mouth. This afternoon, a faint, blotchy and bumpy rash started behind my right ear and along my jaw, but it hasn't progressed any further down. I'm tired but still able to go about my day."
Measles,"A mild fever of 102.0°F has been going on for the last 3 days, accompanied by a slight cough, a runny nose, and red, watery eyes. I am sensitive to light. A faint red rash appeared on my forehead this morning and has since started spreading down my cheeks. Generally, I feel unwell, but I wouldn't say I'm severely sick."
Measles,"A mild fever of 102.1°F has continued for 72 hours, alongside a tickling cough and a runny nose. I have red, watery eyes and am sensitive to light. I have not observed any spots within my mouth. This afternoon, a faint rash with both flat and raised portions surfaced behind my ears and along my jawline, but it has not spread beyond that area. I feel moderately sick."
Measles,"A moderate fever of 103.2°F has been going on for four days. The most prominent symptoms are an irritating dry cough, a runny nose, and eyes that are red and watery and sensitive to light. This morning, a red rash that turns white when pressed started at my hairline and is now spreading down my face. I've also got a mild headache."
Measles,"A persistent dry cough has accompanied my 103°F fever for the last four days. I also have a runny nose and red and watery eyes that are sensitive to light. Yesterday, a red, bumpy rash broke out behind my ears; it has now spread across my face and is beginning to creep down my neck. On top of that, I'm feeling mild aches in my muscles and have a headache."
Measles,"A severe dry cough, a runny nose, and a high fever that reached 104.2°F have been bothering me for the last five days. My eyes have become so sensitive to light that I have to keep the room dark. I've also developed a rash that began on my face and has now traveled down to my stomach, with the spots starting to join together into bigger blotches."
Measles,"A severe infection has been going on for six days, with a persistent fever of 105.0°F that antipyretics can't touch. I have a painful, hacking cough that's making my whole chest wall hurt. I have a runny nose. My eyes are red and watery, and I am so sensitive to light that the smallest amount of light causes intense pain. On the second day, I had distinct Koplik spots on my inner cheeks. The rash started at my hairline on day three, had enveloped my face and neck by day four, and spread to my chest and abdomen by day five. Today, my entire body is covered in a continuous rash with spots that are starting to show early signs of tissue death. I am unconscious and don't respond when spoken to."
Measles,"A stubborn fever of 104.9°F has been going for five days straight. The dry cough is so bad that it causes my chest to ache, I have a runny nose, and I am sensitive to light. After starting on my face, the red rash has blended into big patches covering my torso and is now spreading to my arms. I feel weak and out of it."
Measles,"A very high fever of 104.6°F has been going on for five days now, and I also have a severe, barking cough with a runny nose. My eyes are red and watery and I am sensitive to light. I saw those distinctive white spots on the inside of my cheeks two days ago. The widespread red rash began on my face and is now moving quickly down my abdomen and onto my arms."
Measles,"A very high fever of 104.7°F has been present for 5 days, alongside a severe dry cough, a runny nose, and red and watery eyes. Due to being extremely sensitive to light, I have to keep the curtains drawn. A confluent maculopapular rash started on my face 2 days ago and has now spread down to my abdomen, demonstrating the classic cephalocaudal progression."
Measles,"A very high fever of 104.8°F has continued for 4 days, together with a severe dry cough, a runny nose, and eyes that are red and watery. I am sensitive to light. A blotchy red rash started on my face yesterday and has quickly traveled down to my torso and is now starting to show up on my legs."
Measles,"A very high fever of 105.1°F has been present for the last six days. My cough is severe, I have a runny nose, and my eyes are red and watery and sensitive to light. The rash that started on my face has now spread to my whole body and is beginning to merge into larger red areas. I'm feeling disoriented and exceptionally sick."
Measles,"About five days ago, I started feeling sick with a 103.4°F fever, a hacking dry cough, a runny nose, and eyes that are red and watery. I've also been dealing with a headache that won't quit. A rash showed up yesterday, beginning behind my ears, and is currently spreading over my face and down my neck. I feel absolutely awful."
Measles,"About five days ago, I started feeling sick with what feels like the classic signs: a cough, a runny nose, and red and watery eyes, all accompanied by a high fever of 104.0°F. The sensitivity to light is very noticeable. Yesterday, a rash with flat red areas and small bumps broke out on my face, and now it's moving downward onto my torso. Even though the rash is here, my fever has stayed high. I also have a headache."
Measles,"About four days ago, this began with a 104°F fever, a persistent hacking cough, a runny nose, and red and watery eyes. The sensitivity to light is very strong. Two days ago, I discovered white specks inside my mouth. The rash started yesterday on my face and has now moved down my torso and is starting to show up on my legs."
Measles,"About four days ago, this illness started with a high temperature of 104°F, accompanied by a hacking cough, a runny nose, and eyes that were red and watery. I am sensitive to light. Then, two days ago, I noticed some white spots on the inside of my mouth. A rash appeared on my forehead yesterday and has since traveled down to my chest, and I can see it beginning on my arms."
Measles,"About three days ago, I came down with what felt like a cold, including a mild 101.9°F fever, a dry cough, a runny nose, and red and watery eyes. Yesterday, I became sensitive to light. When I got up this morning, a spotty red rash had appeared on my forehead and behind my ears, and I can see it moving down my neck now."
Measles,"An extremely high fever of 104.8°F has been ongoing for the past four days, accompanied by a severe, hacking cough and a profuse runny nose. My eyes are red and watery, and I am extremely sensitive to light. A rash that first appeared on my forehead yesterday has quickly spread to cover my face and trunk, and I can now see it on my arms."
Measles,"An extremely high fever of 104.9°F has persisted for the last 5 days, accompanied by a severe, dry cough. I'm also experiencing a profuse runny nose and severe red and watery eyes, making me extremely sensitive to light. A confluent maculopapular rash first appeared on my face 2 days ago and has since progressed downwards to my abdomen and arms, following a typical downward progression."
Measles,"An ongoing fever of 104.1°F has lasted for five days, coupled with a hacking cough and a large amount of runny nose. The sensitivity to light and my red and watery eyes are so bad I have to keep the curtains closed. I saw little white dots inside my mouth yesterday, and a red rash appeared on my face and neck today, which is noticeably spreading downwards."
Measles,"An ongoing fever of 104.7°F has lasted for 5 days, alongside a severe, hacking cough and notable respiratory issues, including a runny nose. My eyes are severely red and watery, making them extremely sensitive to light. Two days before the rash appeared, small white spots were visible inside my mouth. The rash itself broke out on my face yesterday and is now spreading quickly down the rest of my body."
Measles,"Approximately four days ago, I came down with a moderate fever of 103.2°F, a dry cough, a runny nose, and red and watery eyes. I am quite sensitive to light; I have to keep the blinds drawn. A red rash with small, raised bumps appeared on my face yesterday and has since spread to my upper chest."
Measles,"Around four days ago, I came down with a mild fever of 102°F, a bit of a cough, a runny nose, and red and watery eyes. A faint rash showed up behind my ears yesterday, and it's now slowly creeping onto my face. I definitely feel sick, but it doesn't seem like a very bad case. I've been keeping the lights dim because I am sensitive to light."
Measles,"Been sick for 5 days now with fever of 104°F that won't break. Started with persistent dry hacking cough, runny nose, and very red and watery eyes that are extremely sensitive to light—have to keep curtains closed. Two days ago noticed tiny white spots with red borders inside my cheeks. Yesterday a red bumpy rash erupted behind my ears and across my hairline, today it's spreading down my face and neck."
Measles,"Been sick for nine days now with fever that started low but climbed to 103°F gradually each day. Constant frontal headache, lost my appetite completely, severe abdominal discomfort, and exhausted all the time. Had constipation the first week. I am not sensitive to light and no cough with runny nose and red and watery eyes together."
Measles,"Burning up with fever of 104.5°F for the past 5 days. Have all the cold symptoms—severe hacking dry cough, profuse runny nose, and extremely red and watery eyes that are so painful in any light I can't leave my darkened room. About 3 days in, I noticed small white dots like grains of salt inside my mouth on my cheeks. Yesterday an extensive red bumpy rash started at my hairline, rapidly covered my entire face and neck, and today is spreading across my chest and upper back."
Measles,"Came on suddenly last night around 8pm with chills and severe aching throughout my entire body. Woke up with dry hacking cough, sore throat, temperature 102.1°F, and feel completely wiped out. Muscle pain is worst in my thighs and shoulders. No combination of runny nose, cough, and red and watery eyes present together."
Measles,"Coughing up thick yellowish mucus for five days with stabbing left chest pain that's worse when I take deep breaths. Short of breath, fever hovering around 101.6°F, and breathing feels labored. Every cough hurts my chest. No Koplik spots in my mouth or rash that began on my face and spread down my body."
Measles,"Day 6 of extreme infection with 104.9°F fever refractory to antipyretics. Severe productive-sounding dry cough with substernal discomfort, profuse runny nose requiring constant wiping, and red and watery eyes so severe eyes are nearly fused shut and I am sensitive to light demanding absolute darkness. Pathognomonic Koplik spots with red halos covered inner cheeks on day three. Rash progression: started behind ears on day four, completely blanketed face and neck by day five, and now covers entire torso and extends to proximal extremities with confluent purple-red lesions coalescing. Patient profoundly confused, unable to recognize family members."
Measles,"Day 6 of severe infection with 105.0°F fever unresponsive to antipyretics. Dry tickling cough, runny nose, and red and watery eyes. I am sensitive to light even indoors. small white dots resembling grains of salt inside mouth appeared 4 days ago. Rash at the region behind ears on day 5, now extends from face through neck to mid-trunk with confluent purple-tinged lesions appearing. Patient has an overwhelming sense of illness and disoriented."
Measles,"Eleven days now with fever that started mild but stepped up daily to current 103.4°F. Relentless headache centered on forehead, severe abdominal discomfort and bloating, zero appetite for food, and feel completely wiped out. Now having loose stools. No triad of cough, runny nose, and red and watery eyes appearing together."
Measles,"Feeling sick for twelve days with fever building gradually from 99°F to 103.8°F. Severe frontal headache that won't respond to medicine, stomach hurts constantly, haven't felt hungry at all, and profoundly exhausted. Bowel movements extremely infrequent initially. No red and watery eyes or face-originating downward-spreading rash sequence."
Measles,"Five days ago, a very high fever of 104.8°F began, accompanied by a severe, hacking dry cough, a profuse runny nose, and severe red and watery eyes. I am extremely sensitive to light—even dim light is painful for my eyes. A widespread red rash that began behind my ears now covers my entire face, neck, and chest, and is rapidly advancing to my abdomen."
Measles,"Five days ago, I came down with a 104°F fever, a hacking dry cough, a runny nose, and red and watery eyes. Two days ago, I noticed very small white spots on the inside of my mouth. Yesterday, a rash with flat red areas and small bumps began on my face and is now making its way down my torso."
Measles,"Five days ago, I came down with a severe illness that brought on a high fever, which got up to 104.7°F. Along with the fever, I've had a severe dry cough, a profuse runny nose, and my eyes are intensely red and watery and very sensitive to light. A rash with small, raised bumps appeared on my face two days ago and has since spread to my torso and limbs."
Measles,"Five days ago, I thought I just had a bad cold with a dry cough, a stuffy nose, and red and watery eyes. However, my fever spiked to 104.2°F, and my eyes became extremely sensitive to light. A maculopapular rash began behind my ears yesterday. It has now covered my entire face and is spreading down to my torso."
Measles,"Five days ago, this all began with a high fever of 104.1°F, a cough, a runny nose, and red and watery eyes. Three days into the illness, I found small white dots on the inside of my cheeks. A day after that, a rash broke out on my face and has now moved down to my chest. I've also found that I am sensitive to light."
Measles,"For about five days now, I've had this persistent fever, severe joint pain, and a constant, throbbing headache behind my eyes. I'm completely exhausted. My doctor confirmed I don't have the three classic symptoms of cough, runny nose, and red and watery eyes all together."
Measles,"For about four days, I've had a 102°F fever, a persistent dry cough, a stuffy nose, and my eyes are a little red and watery, much like a bad cold. This morning, a red rash that doesn't itch started behind my ears and on my neck. I don't feel well, but my symptoms aren't severe. I am somewhat sensitive to light."
Measles,"For about the last five days, I've been sick. It kicked off with a high fever of 103.8°F, a nasty dry cough, a runny nose, and my eyes have been very red and watery. I am sensitive to light. Roughly two days ago, a red rash emerged on my face and has subsequently spread all the way down my body to my shins."
Measles,"For eight days now, I've been battling a severe infection with a 104.9°F fever that medicine won't touch. I have a severe cough that feels like I'm constantly clearing my throat, a profuse runny nose, and a severe case of red and watery eyes. My eyes are so sensitive to light that I have to be in complete darkness. On day seven, a rash appeared along my hairline and behind my ears. It now covers my entire face and neck and is reaching my upper chest, with the purple-tinged spots starting to run together. I feel completely exhausted, weak, and disoriented."
Measles,"For five days now, I've been battling a dangerously high fever of 104.6°F that just won't break. I have a hacking cough that's so intense it leaves my chest aching. I have a nonstop runny nose, and my eyes are red and watery, making me sensitive to light. A couple of days back, I found little white spots inside my mouth on my cheeks. Now, a raised, dark red rash that began on my face has taken over my entire torso and is beginning to appear on my arms. On top of everything, my entire body is in pain."
Measles,"For five days now, I've been dealing with a stubborn 104.8°F fever that medicine doesn't touch. A deep, unproductive cough shakes my chest about once an hour, and I have a constantly runny nose. My eyes are red and watery, so I am sensitive to light and have to keep the lights off and wear sunglasses inside. Two days ago, on day three, I noticed tiny dots that look like salt inside my cheeks by my back teeth. Yesterday, a rash appeared behind my ears, and by this morning it had spread all over my face; it's now moving down my neck towards my collarbones. I feel so weak that I get dizzy whenever I try to stand up."
Measles,"For five days now, I've been sick, starting with a dry cough, a runny nose, and red and watery eyes. I've been running a consistent fever of 103.6°F. I am sensitive to light. Two days ago, a red rash that turns white when pressed started on my face, and it has since traveled down to my thighs. I am feeling very weak and some of my muscles are aching."
Measles,"For five days now, I've been stuck with a relentless fever of 104.9°F. I have a dry cough that's so forceful it's making my chest hurt, and I have a constantly runny nose. My eyes are red and watery and I am sensitive to light. A red rash has formed into large, connected patches all over my torso and is now showing up on my arms. I'm feeling weak and a little confused."
Measles,"For five days now, I've had a fever of 103.7°F. I've got a nagging, irritating cough that won't go away, and while my nose feels congested, I also have a runny nose. My eyes are red and watery, and I am sensitive to light. A rash that's both blotchy and bumpy started behind my ears on day four, and now it has completely covered my head and neck and is moving down my chest. I'm feeling profoundly weak and uncomfortable."
Measles,"For five days now, I've had a fever of 103.8°F. Along with it, there's a significant dry cough, a constant runny nose, and my eyes are very red and watery and sensitive to light. The rash appeared as anticipated, starting behind my ears and has since progressed down to my stomach area."
Measles,"For five days now, I've had a persistent fever of 103.9°F. I'm experiencing a classic trio of symptoms: a harsh, dry cough that prevents me from sleeping, a nose that won't stop running, and eyes that are so intensely red and watery that I am sensitive to light. Three days ago, I noticed tiny white spots inside my mouth on my cheeks. The rash started behind my ears on the fourth day, had completely covered my face by last night, and has now spread to my mid-abdomen, with the individual spots starting to merge. I am so exhausted that I can only stand for very short periods."
Measles,"For five days, a persistent and extreme fever of 104.8°F has not broken. I also have a severe, non-stop dry cough and a constant runny nose. My eyes are red and watery and are incredibly sensitive to light; even looking at my phone screen is impossible. A maculopapular rash that started as separate spots on my face has now merged together, covering my entire torso and is now moving to my legs."
Measles,"For five days, I have been dealing with a high fever of 104°F, a dry and irritating cough, and a stuffy and runny nose. My eyes are severely red and watery, and I am sensitive to light. I noticed white specks on the inside of my cheeks three days ago. A red, blotchy and bumpy rash started behind my ears and has now completely covered my face and neck, and is starting to show up on my chest as it moves downward."
Measles,"For five days, I have been dealing with a very high 104.5°F fever, a severe hacking cough, a profuse runny nose, and intensely red and watery eyes. I am sensitive to light. Two days ago, I noticed small white spots that look like salt grains inside my cheeks. A widespread red rash began behind my ears and has now completely covered my face, neck, and chest, and is quickly moving down my abdomen."
Measles,"For five days, I've been fighting a high fever, which is 104.0°F today. I have this annoying dry cough, and while my nose feels stuffy, I also have a runny nose. My eyes are extremely red and watery and are sensitive to light. I also noticed some little white dots on the inside of my cheeks two days back. A splotchy, red rash has now moved from my face down to my upper chest."
Measles,"For five days, I've been running a fever of 103.8°F. I have a persistent, dry, tickling cough, and a constant runny nose. My eyes are extremely red and watery, and they are sensitive to light. Yesterday, a rash of red bumps started behind my ears, and now it covers my whole face and neck, making its way down to my chest area. My entire body just feels weak and achy."
Measles,"For five days, I've had a fever that's now 103.8°F. The cough I have doesn't bring anything up but leaves me feeling drained. There's a constant runny nose. My eyes are red and watery and are sensitive to light, so I've been wearing a sleep mask indoors. Yesterday, before the rash started, I saw white speckles inside my cheeks. The rash itself began at my hairline last night, had taken over my face and neck by sunrise, and is now spreading to my chest with raised pink bumps that are hot when I touch them."
Measles,"For five days, I've had a very high fever of 104.8°F. I also have a severe dry cough, a profuse runny nose, and extremely red and watery eyes—I am sensitive to light. Before the rash, tiny white dots appeared inside my cheeks. A widespread red rash that started behind my ears now covers my face, neck, and the whole of my chest, and is quickly moving to my abdomen and arms."
Measles,"For five days, I've had a very high temperature of 105.0°F. I also have a severe dry cough, an extremely runny nose, and severe red and watery eyes. My eyes are sensitive to light. White spots appeared on the inside of my cheeks before the rash. An extensive red rash started behind my ears and now covers my face, neck, the entire chest area, my abdomen, and is also spreading to my arms and legs."
Measles,"For five days, my temperature has been 104°F, and I have all the cold symptoms: a hacking dry cough, a runny nose, and very red and watery eyes that are sensitive to light. Two days ago, small white dots appeared on the inside of my mouth. A red rash with raised spots started behind my ears and now covers my face and neck, and is spreading onto my upper chest."
Measles,"For five days, my temperature has been steady at 104.1°F. I have a deep cough, my nose is runny, and my eyes are noticeably red and watery. I did see some white dots in my mouth two days ago. A red, blotchy rash that started at the top of my forehead has now worked its way down to my abdomen. My whole body feels weak and achy."
Measles,"For five miserable days, I've been dealing with a fever that stays around 104.5°F. I have a severe dry cough, a constant runny nose, and my eyes are extremely red and watery. I am sensitive to light. A rash that first showed up on my face and neck is now making its way across my chest and stomach. On top of everything, I'm exhausted and my whole body is aching."
Measles,"For four days now, I've had a fever that's currently 102.6°F. My unproductive cough keeps interrupting my work calls, and I have a constant runny nose. My eyes are red and watery and are sensitive to light. There are no spots inside my mouth. The rash that appeared behind my ears last night had covered my face by the time I woke up, and it's now spreading down my neck onto my upper chest. I'm also experiencing mild muscle aches when I turn over in bed."
Measles,"For four days now, my temperature has held steady at 103.6°F. This comes with a dry cough that won't quit, a substantial runny nose, and red and watery eyes that make me very sensitive to light. The rash, which began at my hairline yesterday, had spread to cover my entire face and was moving down my chest when I woke up this morning."
Measles,"For four days straight, I've had a 103°F fever. It came with an irritating dry cough, a runny nose, and red and watery eyes. My eyes are so sensitive to light that I've been keeping the curtains closed. Yesterday, a red rash with small raised spots appeared behind my ears, and today it has spread across my face and is starting on my neck. I'm also experiencing mild body aches."
Measles,"For four days straight, I've had a constant fever of 104.0°F, a hacking cough, a runny nose, and red and watery eyes. I'm also very sensitive to light. Two days ago, I found tiny white specks on the inside of my cheeks. Then yesterday, the typical red rash started on my forehead and behind my ears, and today it has spread to my chest and back."
Measles,"For four days, I had a prodrome that included a high fever of 104.1°F, a severe dry cough, a runny nose, and significant red and watery eyes with sensitivity to light. About two days ago, the classic Koplik spots were seen inside my cheeks. A measles-like rash broke out on my face yesterday and has since moved to my trunk and the upper parts of my arms and legs."
Measles,"For four days, I've been extremely sick with a fever of 105.1°F. I have a relentless, dry hacking cough, and a runny nose. My eyes are red and watery, and I am sensitive to light. A rash that began on my hairline yesterday has spread quickly and now covers my face, neck, and chest."
Measles,"For four days, I've had a 103.4°F fever accompanied by a persistent dry cough and a runny nose. My eyes are red and watery, and I am sensitive to light. A red rash that began yesterday behind my ears and at my hairline now covers my face and is moving down to my neck and upper torso. I feel very sick."
Measles,"For four days, I've had a fever as high as 103.6°F, a hacking cough, a runny nose, and red and watery eyes. I am sensitive to light. A maculopapular rash began at my hairline yesterday and has since traveled down my neck to my upper back and chest. My whole body is aching."
Measles,"For four days, I've had a fever of 103.2°F, a dry cough, a runny nose, and red and watery eyes. I am sensitive to light. Two days ago, I found small white dots on the inside of my cheeks. A rash composed of flat and raised bumps began on my forehead yesterday and has now made its way down to my chest and stomach."
Measles,"For four days, I've had a fever of 103.5°F. The combination of a dry cough, a runny nose, and red and watery eyes has been making me feel awful. A rash popped up behind my ears yesterday and has now completely covered my face and neck. A bad headache and aching muscles are also part of my symptoms."
Measles,"For four days, I've had a high fever of 104.4°F, a severe dry cough, a runny nose, and very red and watery eyes that are incredibly sensitive to light. The rash started at my hairline yesterday, and it has since spread to cover my face, neck, and the upper part of my abdomen."
Measles,"For four straight days, I've been struggling with a high temperature, which is at 103.9°F now. I've had a relentless combination of a dry, hacking cough, a constantly runny nose, and eyes that are incredibly red and watery. I am so sensitive to light I have to be in a dark room. A blotchy, red rash started at my hairline yesterday and has now taken over my whole face and neck."
Measles,"For nearly a week, I've had a high fever, around 104.0°F. I'm also suffering from a harsh, dry cough and a constantly runny nose. My eyes are extremely red and watery and have become very sensitive to light. A rash that began on my face has now spread all the way down to my legs."
Measles,"For over a week now, I've been running a high fever, especially in the evenings. I have a bad headache at the front of my head and no appetite at all. I feel extremely weak. I have not had a runny nose, and my eyes are not sensitive to light."
Measles,"For six days, I've been fighting a severe infection with a fever of 104.9°F that medicine doesn't help. A painful, hacking cough has developed, making my ribs ache. I still have a profuse runny nose. My eyes are red and watery and so swollen I can't open them, and the sensitivity to light is so extreme that even a tiny bit of light is excruciating. On the second day, there were very noticeable Koplik spots on the inside of my cheeks. The rash showed up on day three at my hairline, moved to my face and neck by day four, and then to my chest and abdomen on day five. Now, it's a single, connected rash over my entire body that looks like it's bleeding underneath. I've lost consciousness and need to be in the hospital."
Measles,"For six days, I've been severely sick with a 104.7°F fever that medicine won't bring down. I'm having violent coughing spells that are causing me to vomit. I have to constantly wipe my nose because of the continuous runny nose. My eyes are red and watery and so swollen they're almost closed, and I have extreme sensitivity to light. The rash now covers my entire torso in merged red patches and is spreading to my upper arms. I am disoriented and confused about the time."
Measles,"For six days, I've had a 104.6°F fever that antipyretics won't touch. My cough is so violent that my ribs are aching. I have a constant runny nose. My eyes are red and watery and completely swollen, and I need to be in total darkness. On day three, the inside of my cheeks was covered in little white dots that looked like grains of salt. The rash began behind my ears on day four, covered my whole head and neck by day five, and as of today, it has spread across my torso and upper arms as red lesions that have all merged together. I'm delirious because I haven't been able to sleep."
Measles,"For the first three days of being sick, I had a 103.3°F fever, a dry cough, a stuffy nose, and red, watery eyes. Yesterday, I saw those tiny ""grains of salt"" spots inside my mouth. Then, this morning, a red, blotchy and bumpy rash started at my hairline and is already covering my face and neck. My sensitivity to light is very pronounced."
Measles,"For the last 24 hours, I've had to run to the bathroom at least 8 times with watery diarrhea. I'm having some bad stomach cramps too. I have a low-grade fever of 99.8°F. I don't have a cough or runny nose, and my eyes are not red and watery at all."
Measles,"For the last 72 hours, I've had a fever of 102.0°F. This is accompanied by a cough that tickles and a runny nose. My eyes are red and watery and are sensitive to light. A scattered red rash started along my jawline just this morning. While I feel moderately sick, I haven't noticed any spots inside my mouth."
Measles,"For the last five days, I've been completely miserable with a high temperature of 103.9°F. Along with the fever, I've had a hacking cough, a constantly runny nose, and my eyes are red and watery. I am sensitive to light. Two days ago, I found little white spots inside my mouth that had a red outline. Then yesterday, a red rash broke out on my face, and it has since traveled down to my stomach. Every muscle in my body is aching."
Measles,"For the last five days, I've been dealing with what feels like a really bad cold. I have this intense, dry cough that won't quit, I have a constantly runny nose, and my eyes are red and watery. My temperature has been extremely high, even reaching 105°F. I am very sensitive to light. A couple of days ago, a rash that turns white when you press it showed up at my hairline. Now, it's all over my face, neck, and chest, and I'm starting to see it on my arms."
Measles,"For the last five days, I've been feeling quite ill, running a high fever of 103.5°F. I have this irritating dry cough, and while my nose is stuffy, I also have a runny nose. My eyes are red and watery, making my sensitivity to light severe. Yesterday, a red rash broke out starting from my hairline; it now blankets my face and is starting to creep down my neck. On top of all that, I'm dealing with some mild body aches."
Measles,"For the last five days, I've been sick, and now I have a 104.0°F fever. I've developed a harsh cough that doesn't bring anything up, and I have a constantly runny nose. My eyes are severely red and watery, making me so sensitive to light that I have to stay in a completely dark room. Two days ago, on day three of my illness, I noticed prominent Koplik spots on the inside of my cheeks, opposite my molars. The rash started along my hairline on day four, and by this morning it had covered my whole face and neck. It's now down to my mid-chest, with separate 3-4mm bumps that turn white when you press on them."
Measles,"For the last five days, I've endured a high temperature of 104.0°F. With it, I've had a significant dry cough, a heavy runny nose, and severely red and watery eyes that make me extremely sensitive to light. Three days ago, tiny white dots appeared inside my mouth. A widespread red rash began behind my ears, quickly covered my face, and is now spreading down across my neck and chest."
Measles,"For the last five days, I've had a fever of 103.1°F and the three classic symptoms: a dry, hacking cough, a runny nose, and red and watery eyes. My head hurts, and I am extremely sensitive to light. The rash that began behind my ears yesterday has now moved down my face and onto my chest and shoulders."
Measles,"For the last five days, I've had a fever that keeps climbing and has now reached 104.2°F. Along with the fever, I've had a severe, hacking cough and a profusely runny nose. My eyes are intensely red and watery, making me so sensitive to light that being in a lit room is impossible. About two days ago, I noticed some tiny white spots on the inside of my cheeks. The rash that began behind my ears yesterday has now covered my entire face and is moving down to my chest."
Measles,"For the last four days, I've been dealing with a 103.9°F fever, a dry hacking cough, and a runny nose. My eyes have also been very red and watery. I am very sensitive to light. About 24 hours ago, a rash started on my face, and now it has spread down to my upper chest and back. I've also been experiencing moderate muscle aches."
Measles,"For the last four days, I've been dealing with a high fever of 104.2°F. It came with a significant dry cough, a runny nose, and red and watery eyes. I am sensitive to light. About 48 hours ago, I noticed tiny white spots inside my cheeks. A rash that looks like small, flat red spots started on my face yesterday, and I can now see it moving down onto my arms."
Measles,"For the last four days, I've been dealing with a high fever of 105°F. I have a persistent, dry, hacking cough and a constantly runny nose. My eyes are incredibly red and watery, and I am extremely sensitive to light. A day ago, I noticed white spots surrounded by red inside my mouth on my cheeks. This morning, a rash broke out, beginning on my face and has now spread to my upper torso."
Measles,"For the last four days, I've been running a 103.6°F fever and have a hacking cough, a runny nose, and red and watery eyes. I am sensitive to light, so I have been staying in a darkened room. A rash that started yesterday at my hairline has now spread over my face and is beginning on my chest. I am feeling completely wiped out."
Measles,"For the last four days, I've been running a fever of 103.8°F and have developed a dry, hacking cough. I have a constantly runny nose, and my eyes are red and watery. I have become sensitive to light. Yesterday, I noticed what looked like tiny white salt dots on the inside of my cheeks. A red, bumpy rash showed up on my face today and has already started moving down onto my upper chest."
